Batch_Size,TE_Threads_Per_Block,TE_Blocks,TE_Total_Threads,Time_Cost,Mean_CT,Mean_Deviation_CT,Mean_HT,Mean_Deviation_HT,TE_Upper_Thread_Limit
1235,1280,5,1280,,265.124900 ms,-1,214.676032 us,-1,70656
1236,1280,5,1280,,261.167800 ms,-1,211.300809 us,-1,70656
1237,1280,5,1280,,228.359500 ms,-1,184.607518 us,-1,70656
1238,1280,5,1280,,263.122900 ms,-1,212.538691 us,-1,70656
1239,1280,5,1280,,235.018200 ms,-1,189.683777 us,-1,70656
1240,1280,5,1280,,274.876700 ms,-1,221.674758 us,-1,70656
1241,1280,5,1280,,271.504700 ms,-1,218.778969 us,-1,70656
1242,1280,5,1280,,308.288900 ms,-1,248.219726 us,-1,70656
1243,1280,5,1280,,330.759900 ms,-1,266.098069 us,-1,70656
1244,1280,5,1280,,252.363100 ms,-1,202.864228 us,-1,70656
1245,1280,5,1280,,279.570300 ms,-1,224.554458 us,-1,70656
1246,1280,5,1280,,281.900300 ms,-1,226.244222 us,-1,70656
1247,1280,5,1280,,263.068300 ms,-1,210.960946 us,-1,70656
1248,1280,5,1280,,288.305900 ms,-1,231.014343 us,-1,70656
1249,1280,5,1280,,268.230600 ms,-1,214.756285 us,-1,70656
1250,1280,5,1280,,280.478300 ms,-1,224.382640 us,-1,70656
1251,1280,5,1280,,271.930200 ms,-1,217.370264 us,-1,70656
1252,1280,5,1280,,278.432900 ms,-1,222.390495 us,-1,70656
1253,1280,5,1280,,264.478600 ms,-1,211.076297 us,-1,70656
1254,1280,5,1280,,269.931900 ms,-1,215.256699 us,-1,70656
1255,1280,5,1280,,263.810400 ms,-1,210.207490 us,-1,70656
1256,1280,5,1280,,269.949400 ms,-1,214.927866 us,-1,70656
1257,1280,5,1280,,289.996900 ms,-1,230.705569 us,-1,70656
1258,1280,5,1280,,297.324300 ms,-1,236.346820 us,-1,70656
1259,1280,5,1280,,256.316500 ms,-1,203.587371 us,-1,70656
1260,1280,5,1280,,264.215600 ms,-1,209.694921 us,-1,70656
1261,1280,5,1280,,242.538400 ms,-1,192.338144 us,-1,70656
1262,1280,5,1280,,265.985700 ms,-1,210.765214 us,-1,70656
1263,1280,5,1280,,236.120500 ms,-1,186.952098 us,-1,70656
1264,1280,5,1280,,229.482100 ms,-1,181.552294 us,-1,70656
1265,1280,5,1280,,235.490200 ms,-1,186.158261 us,-1,70656
1266,1280,5,1280,,335.619100 ms,-1,265.101975 us,-1,70656
1267,1280,5,1280,,233.718000 ms,-1,184.465667 us,-1,70656
1268,1280,5,1280,,233.213100 ms,-1,183.922003 us,-1,70656
1269,1280,5,1280,,278.841400 ms,-1,219.733176 us,-1,70656
1270,1280,5,1280,,278.212700 ms,-1,219.065118 us,-1,70656
1271,1280,5,1280,,265.488500 ms,-1,208.881589 us,-1,70656
1272,1280,5,1280,,283.274300 ms,-1,222.699921 us,-1,70656
1273,1280,5,1280,,265.085900 ms,-1,208.237156 us,-1,70656
1274,1280,5,1280,,264.411500 ms,-1,207.544349 us,-1,70656
1275,1280,5,1280,,279.374600 ms,-1,219.117333 us,-1,70656
1276,1280,5,1280,,269.768900 ms,-1,211.417633 us,-1,70656
1277,1280,5,1280,,262.845600 ms,-1,205.830540 us,-1,70656
1278,1280,5,1280,,282.248200 ms,-1,220.851487 us,-1,70656
1279,1280,5,1280,,244.473100 ms,-1,191.143941 us,-1,70656
1280,1280,5,1280,,304.301400 ms,-1,237.735469 us,-1,70656
1281,1536,6,1536,,259.053500 ms,-1,202.227557 us,-1,70656
1282,1536,6,1536,,285.097400 ms,-1,222.384867 us,-1,70656
1283,1536,6,1536,,277.943700 ms,-1,216.635776 us,-1,70656
1284,1536,6,1536,,282.477300 ms,-1,219.997897 us,-1,70656
1285,1536,6,1536,,245.043800 ms,-1,190.695564 us,-1,70656
1286,1536,6,1536,,271.690200 ms,-1,211.267652 us,-1,70656
1287,1536,6,1536,,267.057100 ms,-1,207.503574 us,-1,70656
1288,1536,6,1536,,271.911700 ms,-1,211.111568 us,-1,70656
1289,1536,6,1536,,277.870900 ms,-1,215.570908 us,-1,70656
1290,1536,6,1536,,345.551800 ms,-1,267.869612 us,-1,70656
1291,1536,6,1536,,281.481700 ms,-1,218.033850 us,-1,70656
1292,1536,6,1536,,268.887000 ms,-1,208.116873 us,-1,70656
1293,1536,6,1536,,278.182400 ms,-1,215.144934 us,-1,70656
1294,1536,6,1536,,268.845900 ms,-1,207.763447 us,-1,70656
1295,1536,6,1536,,282.409000 ms,-1,218.076448 us,-1,70656
1296,1536,6,1536,,251.949400 ms,-1,194.405401 us,-1,70656
1297,1536,6,1536,,303.328100 ms,-1,233.869005 us,-1,70656
1298,1536,6,1536,,239.779600 ms,-1,184.730046 us,-1,70656
1299,1536,6,1536,,277.735300 ms,-1,213.807005 us,-1,70656
1300,1536,6,1536,,272.434000 ms,-1,209.564615 us,-1,70656
1301,1536,6,1536,,281.972600 ms,-1,216.735281 us,-1,70656
1302,1536,6,1536,,261.575100 ms,-1,200.902535 us,-1,70656
1303,1536,6,1536,,269.688400 ms,-1,206.974981 us,-1,70656
1304,1536,6,1536,,270.411800 ms,-1,207.371012 us,-1,70656
1305,1536,6,1536,,276.593100 ms,-1,211.948736 us,-1,70656
1306,1536,6,1536,,264.390000 ms,-1,202.442573 us,-1,70656
1307,1536,6,1536,,291.770200 ms,-1,223.236572 us,-1,70656
1308,1536,6,1536,,237.590100 ms,-1,181.643807 us,-1,70656
1309,1536,6,1536,,236.373100 ms,-1,180.575325 us,-1,70656
1310,1536,6,1536,,253.763300 ms,-1,193.712443 us,-1,70656
1311,1536,6,1536,,281.010000 ms,-1,214.347826 us,-1,70656
1312,1536,6,1536,,338.587900 ms,-1,258.070046 us,-1,70656
1313,1536,6,1536,,270.667900 ms,-1,206.144631 us,-1,70656
1314,1536,6,1536,,283.045700 ms,-1,215.407686 us,-1,70656
1315,1536,6,1536,,272.360600 ms,-1,207.118327 us,-1,70656
1316,1536,6,1536,,279.368100 ms,-1,212.285790 us,-1,70656
1317,1536,6,1536,,280.272900 ms,-1,212.811617 us,-1,70656
1318,1536,6,1536,,273.090800 ms,-1,207.200910 us,-1,70656
1319,1536,6,1536,,278.966200 ms,-1,211.498256 us,-1,70656
1320,1536,6,1536,,283.896600 ms,-1,215.073182 us,-1,70656
1321,1536,6,1536,,270.711700 ms,-1,204.929372 us,-1,70656
1322,1536,6,1536,,281.090200 ms,-1,212.624962 us,-1,70656
1323,1536,6,1536,,278.245500 ms,-1,210.314059 us,-1,70656
1324,1536,6,1536,,271.151900 ms,-1,204.797508 us,-1,70656
1325,1536,6,1536,,277.781800 ms,-1,209.646642 us,-1,70656
1326,1536,6,1536,,269.499200 ms,-1,203.242232 us,-1,70656
1327,1536,6,1536,,277.652400 ms,-1,209.233157 us,-1,70656
1328,1536,6,1536,,276.461800 ms,-1,208.179066 us,-1,70656
1329,1536,6,1536,,271.226900 ms,-1,204.083446 us,-1,70656
1330,1536,6,1536,,365.780900 ms,-1,275.023233 us,-1,70656
1331,1536,6,1536,,241.363700 ms,-1,181.340120 us,-1,70656
1332,1536,6,1536,,235.324100 ms,-1,176.669745 us,-1,70656
1333,1536,6,1536,,276.606300 ms,-1,207.506602 us,-1,70656
1334,1536,6,1536,,267.787100 ms,-1,200.739955 us,-1,70656
1335,1536,6,1536,,280.696300 ms,-1,210.259401 us,-1,70656
1336,1536,6,1536,,284.410500 ms,-1,212.882111 us,-1,70656
1337,1536,6,1536,,239.828100 ms,-1,179.377786 us,-1,70656
1338,1536,6,1536,,266.551300 ms,-1,199.216218 us,-1,70656
1339,1536,6,1536,,318.843800 ms,-1,238.120836 us,-1,70656
1340,1536,6,1536,,273.252400 ms,-1,203.919701 us,-1,70656
1341,1536,6,1536,,267.442900 ms,-1,199.435421 us,-1,70656
1342,1536,6,1536,,303.802400 ms,-1,226.380328 us,-1,70656
1343,1536,6,1536,,255.628400 ms,-1,190.341325 us,-1,70656
1344,1536,6,1536,,271.243500 ms,-1,201.818080 us,-1,70656
1345,1536,6,1536,,271.413800 ms,-1,201.794647 us,-1,70656
1346,1536,6,1536,,238.656400 ms,-1,177.307875 us,-1,70656
1347,1536,6,1536,,249.874600 ms,-1,185.504529 us,-1,70656
1348,1536,6,1536,,282.745400 ms,-1,209.751780 us,-1,70656
1349,1536,6,1536,,280.828700 ms,-1,208.175463 us,-1,70656
1350,1536,6,1536,,245.285200 ms,-1,181.692741 us,-1,70656
1351,1536,6,1536,,271.392700 ms,-1,200.882828 us,-1,70656
1352,1536,6,1536,,280.661900 ms,-1,207.590163 us,-1,70656
1353,1536,6,1536,,248.019300 ms,-1,183.310643 us,-1,70656
1354,1536,6,1536,,269.407500 ms,-1,198.971566 us,-1,70656
1355,1536,6,1536,,278.570000 ms,-1,205.586716 us,-1,70656
1356,1536,6,1536,,342.774800 ms,-1,252.783776 us,-1,70656
1357,1536,6,1536,,341.122300 ms,-1,251.379735 us,-1,70656
1358,1536,6,1536,,293.701400 ms,-1,216.274963 us,-1,70656
1359,1536,6,1536,,296.609100 ms,-1,218.255408 us,-1,70656
1360,1536,6,1536,,297.781200 ms,-1,218.956765 us,-1,70656
1361,1536,6,1536,,309.197700 ms,-1,227.184203 us,-1,70656
1362,1536,6,1536,,273.894900 ms,-1,201.097577 us,-1,70656
1363,1536,6,1536,,266.583100 ms,-1,195.585547 us,-1,70656
1364,1536,6,1536,,241.633100 ms,-1,177.150367 us,-1,70656
1365,1536,6,1536,,266.837800 ms,-1,195.485568 us,-1,70656
1366,1536,6,1536,,266.052100 ms,-1,194.767277 us,-1,70656
1367,1536,6,1536,,223.518800 ms,-1,163.510461 us,-1,70656
1368,1536,6,1536,,306.527200 ms,-1,224.069591 us,-1,70656
1369,1536,6,1536,,249.889600 ms,-1,182.534405 us,-1,70656
1370,1536,6,1536,,238.903500 ms,-1,174.382117 us,-1,70656
1371,1536,6,1536,,228.020300 ms,-1,166.316776 us,-1,70656
1372,1536,6,1536,,239.425600 ms,-1,174.508455 us,-1,70656
1373,1536,6,1536,,244.688700 ms,-1,178.214639 us,-1,70656
1374,1536,6,1536,,243.585100 ms,-1,177.281732 us,-1,70656
1375,1536,6,1536,,270.013000 ms,-1,196.373091 us,-1,70656
1376,1536,6,1536,,238.193900 ms,-1,173.106032 us,-1,70656
1377,1536,6,1536,,265.923800 ms,-1,193.118228 us,-1,70656
1378,1536,6,1536,,268.392700 ms,-1,194.769739 us,-1,70656
1379,1536,6,1536,,272.508000 ms,-1,197.612763 us,-1,70656
1380,1536,6,1536,,278.204400 ms,-1,201.597391 us,-1,70656
1381,1536,6,1536,,269.799800 ms,-1,195.365532 us,-1,70656
1382,1536,6,1536,,280.070400 ms,-1,202.655861 us,-1,70656
1383,1536,6,1536,,348.490000 ms,-1,251.981200 us,-1,70656
1384,1536,6,1536,,266.846900 ms,-1,192.808454 us,-1,70656
1385,1536,6,1536,,361.360200 ms,-1,260.909892 us,-1,70656
1386,1536,6,1536,,280.504200 ms,-1,202.383983 us,-1,70656
1387,1536,6,1536,,331.113800 ms,-1,238.726604 us,-1,70656
1388,1536,6,1536,,277.886400 ms,-1,200.206340 us,-1,70656
1389,1536,6,1536,,269.978800 ms,-1,194.369186 us,-1,70656
1390,1536,6,1536,,261.817800 ms,-1,188.358129 us,-1,70656
1391,1536,6,1536,,248.797600 ms,-1,178.862401 us,-1,70656
1392,1536,6,1536,,256.734400 ms,-1,184.435632 us,-1,70656
1393,1536,6,1536,,252.573200 ms,-1,181.316009 us,-1,70656
1394,1536,6,1536,,281.741300 ms,-1,202.109971 us,-1,70656
1395,1536,6,1536,,262.635900 ms,-1,188.269462 us,-1,70656
1396,1536,6,1536,,255.087500 ms,-1,182.727436 us,-1,70656
1397,1536,6,1536,,278.501900 ms,-1,199.357122 us,-1,70656
1398,1536,6,1536,,276.938100 ms,-1,198.095923 us,-1,70656
1399,1536,6,1536,,235.118600 ms,-1,168.061901 us,-1,70656
1400,1536,6,1536,,231.482300 ms,-1,165.344500 us,-1,70656
1401,1536,6,1536,,245.110200 ms,-1,174.953747 us,-1,70656
1402,1536,6,1536,,230.235100 ms,-1,164.219044 us,-1,70656
1403,1536,6,1536,,225.680600 ms,-1,160.855738 us,-1,70656
1404,1536,6,1536,,226.645900 ms,-1,161.428704 us,-1,70656
1405,1536,6,1536,,275.701400 ms,-1,196.228754 us,-1,70656
1406,1536,6,1536,,271.072500 ms,-1,192.796942 us,-1,70656
1407,1536,6,1536,,262.883500 ms,-1,186.839730 us,-1,70656
1408,1536,6,1536,,244.388700 ms,-1,173.571520 us,-1,70656
1409,1536,6,1536,,233.627300 ms,-1,165.810717 us,-1,70656
1410,1536,6,1536,,258.455100 ms,-1,183.301489 us,-1,70656
1411,1536,6,1536,,344.216800 ms,-1,243.952374 us,-1,70656
1412,1536,6,1536,,268.809100 ms,-1,190.374717 us,-1,70656
1413,1536,6,1536,,270.167700 ms,-1,191.201486 us,-1,70656
1414,1536,6,1536,,296.342500 ms,-1,209.577440 us,-1,70656
1415,1536,6,1536,,277.796300 ms,-1,196.322473 us,-1,70656
1416,1536,6,1536,,273.495800 ms,-1,193.146751 us,-1,70656
1417,1536,6,1536,,280.599600 ms,-1,198.023712 us,-1,70656
1418,1536,6,1536,,280.786100 ms,-1,198.015585 us,-1,70656
1419,1536,6,1536,,281.757100 ms,-1,198.560324 us,-1,70656
1420,1536,6,1536,,274.700000 ms,-1,193.450704 us,-1,70656
1421,1536,6,1536,,290.147700 ms,-1,204.185574 us,-1,70656
1422,1536,6,1536,,269.668800 ms,-1,189.640506 us,-1,70656
1423,1536,6,1536,,278.410400 ms,-1,195.650316 us,-1,70656
1424,1536,6,1536,,280.207700 ms,-1,196.775070 us,-1,70656
1425,1536,6,1536,,264.172700 ms,-1,185.384351 us,-1,70656
1426,1536,6,1536,,267.516300 ms,-1,187.599088 us,-1,70656
1427,1536,6,1536,,263.924100 ms,-1,184.950315 us,-1,70656
1428,1536,6,1536,,231.922300 ms,-1,162.410574 us,-1,70656
1429,1536,6,1536,,280.329100 ms,-1,196.171519 us,-1,70656
1430,1536,6,1536,,244.771300 ms,-1,171.168741 us,-1,70656
1431,1536,6,1536,,234.977500 ms,-1,164.205101 us,-1,70656
1432,1536,6,1536,,226.264000 ms,-1,158.005587 us,-1,70656
1433,1536,6,1536,,236.959200 ms,-1,165.358828 us,-1,70656
1434,1536,6,1536,,300.579300 ms,-1,209.608996 us,-1,70656
1435,1536,6,1536,,232.223500 ms,-1,161.828223 us,-1,70656
1436,1536,6,1536,,255.853600 ms,-1,178.171031 us,-1,70656
1437,1536,6,1536,,266.976200 ms,-1,185.787196 us,-1,70656
1438,1536,6,1536,,263.405100 ms,-1,183.174618 us,-1,70656
1439,1536,6,1536,,249.503300 ms,-1,173.386588 us,-1,70656
1440,1536,6,1536,,270.413300 ms,-1,187.787014 us,-1,70656
1441,1536,6,1536,,271.551800 ms,-1,188.446773 us,-1,70656
1442,1536,6,1536,,276.742000 ms,-1,191.915395 us,-1,70656
1443,1536,6,1536,,332.888400 ms,-1,230.691892 us,-1,70656
1444,1536,6,1536,,306.903800 ms,-1,212.537258 us,-1,70656
1445,1536,6,1536,,270.592800 ms,-1,187.261453 us,-1,70656
1446,1536,6,1536,,254.030700 ms,-1,175.678216 us,-1,70656
1447,1536,6,1536,,241.383500 ms,-1,166.816517 us,-1,70656
1448,1536,6,1536,,237.221200 ms,-1,163.826796 us,-1,70656
1449,1536,6,1536,,269.403200 ms,-1,185.923533 us,-1,70656
1450,1536,6,1536,,231.278300 ms,-1,159.502276 us,-1,70656
1451,1536,6,1536,,252.157000 ms,-1,173.781530 us,-1,70656
1452,1536,6,1536,,258.511400 ms,-1,178.038154 us,-1,70656
1453,1536,6,1536,,254.786100 ms,-1,175.351755 us,-1,70656
1454,1536,6,1536,,266.979100 ms,-1,183.616988 us,-1,70656
1455,1536,6,1536,,244.707100 ms,-1,168.183574 us,-1,70656
1456,1536,6,1536,,265.315400 ms,-1,182.222115 us,-1,70656
1457,1536,6,1536,,259.945000 ms,-1,178.411119 us,-1,70656
1458,1536,6,1536,,269.820900 ms,-1,185.062346 us,-1,70656
1459,1536,6,1536,,264.023900 ms,-1,180.962234 us,-1,70656
1460,1536,6,1536,,254.136100 ms,-1,174.065822 us,-1,70656
1461,1536,6,1536,,279.103600 ms,-1,191.036003 us,-1,70656
1462,1536,6,1536,,307.650400 ms,-1,210.431190 us,-1,70656
1463,1536,6,1536,,275.853300 ms,-1,188.553178 us,-1,70656
1464,1536,6,1536,,248.025900 ms,-1,169.416598 us,-1,70656
1465,1536,6,1536,,248.011600 ms,-1,169.291195 us,-1,70656
1466,1536,6,1536,,227.474500 ms,-1,155.166780 us,-1,70656
1467,1536,6,1536,,248.789800 ms,-1,169.590866 us,-1,70656
1468,1536,6,1536,,231.377700 ms,-1,157.614237 us,-1,70656
1469,1536,6,1536,,274.651000 ms,-1,186.964602 us,-1,70656
1470,1536,6,1536,,273.041600 ms,-1,185.742585 us,-1,70656
1471,1536,6,1536,,339.137800 ms,-1,230.549150 us,-1,70656
1472,1536,6,1536,,257.812400 ms,-1,175.144293 us,-1,70656
1473,1536,6,1536,,289.432300 ms,-1,196.491718 us,-1,70656
1474,1536,6,1536,,301.986200 ms,-1,204.875305 us,-1,70656
1475,1536,6,1536,,373.372600 ms,-1,253.133966 us,-1,70656
1476,1536,6,1536,,296.229000 ms,-1,200.697154 us,-1,70656
1477,1536,6,1536,,285.645400 ms,-1,193.395667 us,-1,70656
1478,1536,6,1536,,282.178200 ms,-1,190.918945 us,-1,70656
1479,1536,6,1536,,250.020400 ms,-1,169.046924 us,-1,70656
1480,1536,6,1536,,260.054900 ms,-1,175.712770 us,-1,70656
1481,1536,6,1536,,283.571900 ms,-1,191.473261 us,-1,70656
1482,1536,6,1536,,255.694600 ms,-1,172.533468 us,-1,70656
1483,1536,6,1536,,280.391900 ms,-1,189.070735 us,-1,70656
1484,1536,6,1536,,264.294700 ms,-1,178.096159 us,-1,70656
1485,1536,6,1536,,280.589400 ms,-1,188.949091 us,-1,70656
1486,1536,6,1536,,265.593300 ms,-1,178.730350 us,-1,70656
1487,1536,6,1536,,278.346100 ms,-1,187.186348 us,-1,70656
1488,1536,6,1536,,262.124300 ms,-1,176.158804 us,-1,70656
1489,1536,6,1536,,266.126100 ms,-1,178.728073 us,-1,70656
1490,1536,6,1536,,263.830300 ms,-1,177.067315 us,-1,70656
1491,1536,6,1536,,262.704400 ms,-1,176.193427 us,-1,70656
1492,1536,6,1536,,262.515600 ms,-1,175.948794 us,-1,70656
1493,1536,6,1536,,265.997600 ms,-1,178.163161 us,-1,70656
1494,1536,6,1536,,262.581000 ms,-1,175.757028 us,-1,70656
1495,1536,6,1536,,276.580000 ms,-1,185.003344 us,-1,70656
1496,1536,6,1536,,359.525600 ms,-1,240.324599 us,-1,70656
1497,1536,6,1536,,252.723500 ms,-1,168.819973 us,-1,70656
1498,1536,6,1536,,272.592500 ms,-1,181.970961 us,-1,70656
1499,1536,6,1536,,230.120500 ms,-1,153.516011 us,-1,70656
1500,1536,6,1536,,273.841000 ms,-1,182.560667 us,-1,70656
1501,1536,6,1536,,263.223400 ms,-1,175.365356 us,-1,70656
1502,1536,6,1536,,263.331900 ms,-1,175.320839 us,-1,70656
1503,1536,6,1536,,267.485600 ms,-1,177.967798 us,-1,70656
1504,1536,6,1536,,242.035700 ms,-1,160.927992 us,-1,70656
1505,1536,6,1536,,225.372000 ms,-1,149.748837 us,-1,70656
1506,1536,6,1536,,327.657100 ms,-1,217.567795 us,-1,70656
1507,1536,6,1536,,254.550700 ms,-1,168.912210 us,-1,70656
1508,1536,6,1536,,252.898200 ms,-1,167.704377 us,-1,70656
1509,1536,6,1536,,249.231400 ms,-1,165.163287 us,-1,70656
1510,1536,6,1536,,269.153300 ms,-1,178.247219 us,-1,70656
1511,1536,6,1536,,262.756300 ms,-1,173.895632 us,-1,70656
1512,1536,6,1536,,249.273700 ms,-1,164.863558 us,-1,70656
1513,1536,6,1536,,262.418800 ms,-1,173.442697 us,-1,70656
1514,1536,6,1536,,268.966100 ms,-1,177.652642 us,-1,70656
1515,1536,6,1536,,259.605700 ms,-1,171.356898 us,-1,70656
1516,1536,6,1536,,282.855200 ms,-1,186.579947 us,-1,70656
1517,1536,6,1536,,270.028300 ms,-1,178.001516 us,-1,70656
1518,1536,6,1536,,261.071300 ms,-1,171.983729 us,-1,70656
1519,1536,6,1536,,265.252000 ms,-1,174.622778 us,-1,70656
1520,1536,6,1536,,337.680700 ms,-1,222.158355 us,-1,70656
1521,1536,6,1536,,265.002200 ms,-1,174.228928 us,-1,70656
1522,1536,6,1536,,265.493200 ms,-1,174.437057 us,-1,70656
1523,1536,6,1536,,232.837500 ms,-1,152.880827 us,-1,70656
1524,1536,6,1536,,283.532700 ms,-1,186.045079 us,-1,70656
1525,1536,6,1536,,278.870000 ms,-1,182.865574 us,-1,70656
1526,1536,6,1536,,273.984400 ms,-1,179.544168 us,-1,70656
1527,1536,6,1536,,265.862800 ms,-1,174.107924 us,-1,70656
1528,1536,6,1536,,260.988500 ms,-1,170.803992 us,-1,70656
1529,1536,6,1536,,280.686900 ms,-1,183.575474 us,-1,70656
1530,1536,6,1536,,228.404600 ms,-1,149.284052 us,-1,70656
1531,1536,6,1536,,261.271500 ms,-1,170.654148 us,-1,70656
1532,1536,6,1536,,271.723200 ms,-1,177.365013 us,-1,70656
1533,1536,6,1536,,277.863800 ms,-1,181.254925 us,-1,70656
1534,1536,6,1536,,266.356400 ms,-1,173.635202 us,-1,70656
1535,1536,6,1536,,283.684600 ms,-1,184.810814 us,-1,70656
1536,1536,6,1536,,278.803200 ms,-1,181.512500 us,-1,70656
1537,1792,7,1792,,280.290800 ms,-1,182.362264 us,-1,70656
1538,1792,7,1792,,273.370500 ms,-1,177.744148 us,-1,70656
1539,1792,7,1792,,259.418300 ms,-1,168.562898 us,-1,70656
1540,1792,7,1792,,236.108600 ms,-1,153.317273 us,-1,70656
1541,1792,7,1792,,249.399500 ms,-1,161.842635 us,-1,70656
1542,1792,7,1792,,265.951000 ms,-1,172.471466 us,-1,70656
1543,1792,7,1792,,240.538400 ms,-1,155.890084 us,-1,70656
1544,1792,7,1792,,226.420500 ms,-1,146.645402 us,-1,70656
1545,1792,7,1792,,362.972600 ms,-1,234.933722 us,-1,70656
1546,1792,7,1792,,322.477700 ms,-1,208.588422 us,-1,70656
1547,1792,7,1792,,272.109800 ms,-1,175.895152 us,-1,70656
1548,1792,7,1792,,280.199400 ms,-1,181.007364 us,-1,70656
1549,1792,7,1792,,259.604000 ms,-1,167.594577 us,-1,70656
1550,1792,7,1792,,238.920500 ms,-1,154.142258 us,-1,70656
1551,1792,7,1792,,269.440700 ms,-1,173.720632 us,-1,70656
1552,1792,7,1792,,267.442000 ms,-1,172.320876 us,-1,70656
1553,1792,7,1792,,261.862000 ms,-1,168.616871 us,-1,70656
1554,1792,7,1792,,267.679300 ms,-1,172.251802 us,-1,70656
1555,1792,7,1792,,263.267500 ms,-1,169.303859 us,-1,70656
1556,1792,7,1792,,241.111300 ms,-1,154.955848 us,-1,70656
1557,1792,7,1792,,263.753800 ms,-1,169.398715 us,-1,70656
1558,1792,7,1792,,268.308700 ms,-1,172.213543 us,-1,70656
1559,1792,7,1792,,264.830700 ms,-1,169.872162 us,-1,70656
1560,1792,7,1792,,264.841600 ms,-1,169.770256 us,-1,70656
1561,1792,7,1792,,264.479300 ms,-1,169.429404 us,-1,70656
1562,1792,7,1792,,272.830100 ms,-1,174.667157 us,-1,70656
1563,1792,7,1792,,248.126900 ms,-1,158.750416 us,-1,70656
1564,1792,7,1792,,271.992700 ms,-1,173.908376 us,-1,70656
1565,1792,7,1792,,266.461500 ms,-1,170.262939 us,-1,70656
1566,1792,7,1792,,272.469500 ms,-1,173.990741 us,-1,70656
1567,1792,7,1792,,261.427200 ms,-1,166.832929 us,-1,70656
1568,1792,7,1792,,266.001500 ms,-1,169.643814 us,-1,70656
1569,1792,7,1792,,233.142100 ms,-1,148.592798 us,-1,70656
1570,1792,7,1792,,305.886200 ms,-1,194.831975 us,-1,70656
1571,1792,7,1792,,257.588800 ms,-1,163.964863 us,-1,70656
1572,1792,7,1792,,266.722900 ms,-1,169.671056 us,-1,70656
1573,1792,7,1792,,285.914200 ms,-1,181.763636 us,-1,70656
1574,1792,7,1792,,262.023500 ms,-1,166.469822 us,-1,70656
1575,1792,7,1792,,263.609000 ms,-1,167.370794 us,-1,70656
1576,1792,7,1792,,261.302300 ms,-1,165.800952 us,-1,70656
1577,1792,7,1792,,225.789400 ms,-1,143.176538 us,-1,70656
1578,1792,7,1792,,236.877200 ms,-1,150.112294 us,-1,70656
1579,1792,7,1792,,323.179400 ms,-1,204.673464 us,-1,70656
1580,1792,7,1792,,339.392700 ms,-1,214.805506 us,-1,70656
1581,1792,7,1792,,314.706900 ms,-1,199.055598 us,-1,70656
1582,1792,7,1792,,282.337100 ms,-1,178.468458 us,-1,70656
1583,1792,7,1792,,243.855700 ms,-1,154.046557 us,-1,70656
1584,1792,7,1792,,284.691400 ms,-1,179.729419 us,-1,70656
1585,1792,7,1792,,302.966000 ms,-1,191.145741 us,-1,70656
1586,1792,7,1792,,293.404300 ms,-1,184.996406 us,-1,70656
1587,1792,7,1792,,290.544000 ms,-1,183.077505 us,-1,70656
1588,1792,7,1792,,296.803600 ms,-1,186.904030 us,-1,70656
1589,1792,7,1792,,295.863300 ms,-1,186.194651 us,-1,70656
1590,1792,7,1792,,277.577800 ms,-1,174.577233 us,-1,70656
1591,1792,7,1792,,299.120400 ms,-1,188.007794 us,-1,70656
1592,1792,7,1792,,299.856800 ms,-1,188.352261 us,-1,70656
1593,1792,7,1792,,285.448500 ms,-1,179.189266 us,-1,70656
1594,1792,7,1792,,281.873200 ms,-1,176.833877 us,-1,70656
1595,1792,7,1792,,238.264700 ms,-1,149.382257 us,-1,70656
1596,1792,7,1792,,335.380300 ms,-1,210.138033 us,-1,70656
1597,1792,7,1792,,317.673900 ms,-1,198.919161 us,-1,70656
1598,1792,7,1792,,272.789600 ms,-1,170.706884 us,-1,70656
1599,1792,7,1792,,275.104200 ms,-1,172.047655 us,-1,70656
1600,1792,7,1792,,274.338700 ms,-1,171.461687 us,-1,70656
1601,1792,7,1792,,246.428900 ms,-1,153.921861 us,-1,70656
1602,1792,7,1792,,244.110600 ms,-1,152.378652 us,-1,70656
1603,1792,7,1792,,263.899600 ms,-1,164.628571 us,-1,70656
1604,1792,7,1792,,271.324200 ms,-1,169.154738 us,-1,70656
1605,1792,7,1792,,277.920600 ms,-1,173.159252 us,-1,70656
1606,1792,7,1792,,243.243000 ms,-1,151.458904 us,-1,70656
1607,1792,7,1792,,307.461900 ms,-1,191.326633 us,-1,70656
1608,1792,7,1792,,256.947600 ms,-1,159.793284 us,-1,70656
1609,1792,7,1792,,273.378100 ms,-1,169.905594 us,-1,70656
1610,1792,7,1792,,276.030600 ms,-1,171.447578 us,-1,70656
1611,1792,7,1792,,258.583600 ms,-1,160.511235 us,-1,70656
1612,1792,7,1792,,281.122300 ms,-1,174.393486 us,-1,70656
1613,1792,7,1792,,263.271600 ms,-1,163.218599 us,-1,70656
1614,1792,7,1792,,269.763400 ms,-1,167.139653 us,-1,70656
1615,1792,7,1792,,344.367400 ms,-1,213.230588 us,-1,70656
1616,1792,7,1792,,232.897800 ms,-1,144.119926 us,-1,70656
1617,1792,7,1792,,273.877100 ms,-1,169.373593 us,-1,70656
1618,1792,7,1792,,273.291000 ms,-1,168.906675 us,-1,70656
1619,1792,7,1792,,263.287000 ms,-1,162.623224 us,-1,70656
1620,1792,7,1792,,282.333000 ms,-1,174.279630 us,-1,70656
